timestamp_iso,timestamp_epoch,t_rel_s,value_raw,value_clipped
2025-12-04T16:42:52.407Z,1764866572.407617,90.983702,0.100000,0.100000
2025-12-04T16:42:52.407Z,1764866572.407617,90.983702,0.100000,0.100000
2025-12-04T16:42:52.460Z,1764866572.460308,91.036393,0.100000,0.100000
2025-12-04T16:42:52.460Z,1764866572.460308,91.036393,0.100000,0.100000
2025-12-04T16:42:52.489Z,1764866572.489425,91.065510,0.100000,0.100000
2025-12-04T16:42:52.503Z,1764866572.503773,91.079858,0.100000,0.100000
2025-12-04T16:42:52.541Z,1764866572.541764,91.117849,0.100000,0.100000
2025-12-04T16:42:52.550Z,1764866572.550875,91.126960,0.100000,0.100000
2025-12-04T16:42:52.580Z,1764866572.580570,91.156655,0.100000,0.100000
2025-12-04T16:42:52.615Z,1764866572.615422,91.191507,0.100000,0.100000
2025-12-04T16:42:52.615Z,1764866572.615422,91.191507,0.100000,0.100000
2025-12-04T16:42:52.659Z,1764866572.659588,91.235673,0.100000,0.100000
2025-12-04T16:42:52.708Z,1764866572.708461,91.284546,0.100000,0.100000
2025-12-04T16:42:52.708Z,1764866572.708461,91.284546,0.100000,0.100000
2025-12-04T16:42:52.708Z,1764866572.708461,91.284546,0.100000,0.100000
2025-12-04T16:42:52.770Z,1764866572.770023,91.346108,0.100000,0.100000
2025-12-04T16:42:52.770Z,1764866572.770023,91.346108,0.100000,0.100000
2025-12-04T16:42:52.818Z,1764866572.818028,91.394113,0.100000,0.100000
2025-12-04T16:42:52.818Z,1764866572.818028,91.394113,0.100000,0.100000
2025-12-04T16:42:52.865Z,1764866572.865650,91.441735,0.100000,0.100000
2025-12-04T16:42:52.865Z,1764866572.865650,91.441735,0.100000,0.100000
2025-12-04T16:42:52.908Z,1764866572.908649,91.484734,0.100000,0.100000
2025-12-04T16:42:52.925Z,1764866572.925234,91.501319,0.100000,0.100000
2025-12-04T16:42:52.965Z,1764866572.965432,91.541517,0.100000,0.100000
2025-12-04T16:42:52.965Z,1764866572.965432,91.541517,0.100000,0.100000
2025-12-04T16:42:53.008Z,1764866573.008667,91.584753,0.100000,0.100000
2025-12-04T16:42:53.024Z,1764866573.024211,91.600296,0.100000,0.100000
2025-12-04T16:42:53.057Z,1764866573.057902,91.633987,0.100000,0.100000
2025-12-04T16:42:53.071Z,1764866573.071555,91.647640,0.100000,0.100000
2025-12-04T16:42:53.087Z,1764866573.087260,91.663345,0.100000,0.100000
2025-12-04T16:42:53.150Z,1764866573.150778,91.726863,0.100000,0.100000
2025-12-04T16:42:53.150Z,1764866573.150778,91.726863,0.100000,0.100000
2025-12-04T16:42:53.185Z,1764866573.185769,91.761854,0.100000,0.100000
2025-12-04T16:42:53.213Z,1764866573.213624,91.789709,0.100000,0.100000
2025-12-04T16:42:53.213Z,1764866573.213624,91.789709,0.100000,0.100000
2025-12-04T16:42:53.257Z,1764866573.257160,91.833246,0.100000,0.100000
2025-12-04T16:42:53.280Z,1764866573.280887,91.856972,0.100000,0.100000
2025-12-04T16:42:53.301Z,1764866573.301075,91.877160,0.100000,0.100000
2025-12-04T16:42:53.348Z,1764866573.348035,91.924120,0.100000,0.100000
2025-12-04T16:42:53.365Z,1764866573.365558,91.941643,0.100000,0.100000
2025-12-04T16:42:53.372Z,1764866573.372677,91.948762,0.100000,0.100000
2025-12-04T16:42:53.403Z,1764866573.403789,91.979874,0.100000,0.100000
2025-12-04T16:42:53.422Z,1764866573.422356,91.998441,0.100000,0.100000
2025-12-04T16:42:53.459Z,1764866573.459636,92.035721,0.100000,0.100000
2025-12-04T16:42:53.466Z,1764866573.466086,92.042171,0.100000,0.100000
2025-12-04T16:42:53.529Z,1764866573.529032,92.105117,0.100000,0.100000
2025-12-04T16:42:53.529Z,1764866573.529032,92.105117,0.100000,0.100000
2025-12-04T16:42:53.572Z,1764866573.572161,92.148246,0.100000,0.100000
2025-12-04T16:42:53.572Z,1764866573.572161,92.148246,0.100000,0.100000
2025-12-04T16:42:53.615Z,1764866573.615946,92.192031,0.100000,0.100000
2025-12-04T16:42:53.633Z,1764866573.633007,92.209092,0.100000,0.100000
2025-12-04T16:42:53.649Z,1764866573.649251,92.225336,0.100000,0.100000
2025-12-04T16:42:53.674Z,1764866573.674790,92.250875,0.100000,0.100000
2025-12-04T16:42:53.700Z,1764866573.700204,92.276289,0.100000,0.100000
2025-12-04T16:42:53.749Z,1764866573.749922,92.326007,0.100000,0.100000
2025-12-04T16:42:53.749Z,1764866573.749922,92.326007,0.100000,0.100000
2025-12-04T16:42:53.797Z,1764866573.797559,92.373645,0.100000,0.100000
2025-12-04T16:42:53.801Z,1764866573.801635,92.377720,0.100000,0.100000
2025-12-04T16:42:53.844Z,1764866573.844976,92.421061,0.100000,0.100000
2025-12-04T16:42:53.844Z,1764866573.844976,92.421061,0.100000,0.100000
2025-12-04T16:42:53.884Z,1764866573.884780,92.460865,0.100000,0.100000
2025-12-04T16:42:53.910Z,1764866573.910537,92.486622,0.100000,0.100000
2025-12-04T16:42:53.924Z,1764866573.924267,92.500352,0.100000,0.100000
2025-12-04T16:42:53.957Z,1764866573.957679,92.533764,0.100000,0.100000
2025-12-04T16:42:53.971Z,1764866573.971466,92.547551,0.100000,0.100000
2025-12-04T16:42:53.995Z,1764866573.995991,92.572076,0.100000,0.100000
