timestamp_iso,timestamp_epoch,ground_truth_mps,student_mps,ground_truth_err_pct,student_err_pct
2025-12-09T15:28:18.469Z,1765294098.469562,6.230000,44.000000,1.327,
2025-12-09T15:28:18.519Z,1765294098.519562,6.270000,43.900000,1.310,
2025-12-09T15:28:18.569Z,1765294098.569562,6.260000,43.900000,1.314,
2025-12-09T15:28:18.619Z,1765294098.619562,6.170000,43.800000,1.353,
2025-12-09T15:28:18.669Z,1765294098.669562,6.100000,43.800000,1.384,
2025-12-09T15:28:18.719Z,1765294098.719562,6.050000,43.800000,1.407,
2025-12-09T15:28:18.769Z,1765294098.769562,6.010000,43.700000,1.426,
2025-12-09T15:28:18.819Z,1765294098.819562,5.980000,43.700000,1.440,
2025-12-09T15:28:18.869Z,1765294098.869562,5.950000,43.900000,1.455,
2025-12-09T15:28:18.919Z,1765294098.919562,5.940000,44.000000,1.459,
2025-12-09T15:28:18.969Z,1765294098.969562,5.970000,44.100000,1.445,
2025-12-09T15:28:19.019Z,1765294099.019562,5.990000,44.100000,1.435,
2025-12-09T15:28:19.069Z,1765294099.069562,6.010000,44.000000,1.426,
2025-12-09T15:28:19.119Z,1765294099.119562,6.020000,44.000000,1.421,
2025-12-09T15:28:19.169Z,1765294099.169562,6.030000,43.900000,1.416,
2025-12-09T15:28:19.219Z,1765294099.219562,6.040000,43.900000,1.412,
2025-12-09T15:28:19.269Z,1765294099.269562,6.040000,43.800000,1.412,
2025-12-09T15:28:19.319Z,1765294099.319562,5.930000,43.800000,1.464,
2025-12-09T15:28:19.369Z,1765294099.369562,5.840000,43.700000,1.510,
2025-12-09T15:28:19.419Z,1765294099.419562,5.760000,43.700000,1.552,
2025-12-09T15:28:19.469Z,1765294099.469562,5.710000,43.800000,1.579,
2025-12-09T15:28:19.519Z,1765294099.519562,5.670000,43.800000,1.602,
2025-12-09T15:28:19.569Z,1765294099.569562,5.640000,43.800000,1.619,
2025-12-09T15:28:19.619Z,1765294099.619562,5.610000,43.800000,1.636,
2025-12-09T15:28:19.669Z,1765294099.669562,5.650000,43.900000,1.613,
2025-12-09T15:28:19.719Z,1765294099.719562,5.710000,43.900000,1.579,
2025-12-09T15:28:19.769Z,1765294099.769562,5.750000,43.900000,1.558,
2025-12-09T15:28:19.819Z,1765294099.819562,5.780000,43.900000,1.541,
2025-12-09T15:28:19.869Z,1765294099.869562,5.800000,43.900000,1.531,
2025-12-09T15:28:19.919Z,1765294099.919562,5.810000,43.900000,1.526,
2025-12-09T15:28:19.969Z,1765294099.969562,5.830000,43.900000,1.515,
2025-12-09T15:28:20.019Z,1765294100.019562,5.900000,44.000000,1.479,
2025-12-09T15:28:20.069Z,1765294100.069562,6.010000,44.100000,1.426,
2025-12-09T15:28:20.119Z,1765294100.119562,6.090000,44.200000,1.388,
2025-12-09T15:28:20.169Z,1765294100.169562,6.150000,44.200000,1.361,
2025-12-09T15:28:20.219Z,1765294100.219562,6.200000,44.300000,1.340,
2025-12-09T15:28:20.269Z,1765294100.269562,6.230000,44.300000,1.327,
2025-12-09T15:28:20.319Z,1765294100.319562,6.260000,44.300000,1.314,
2025-12-09T15:28:20.369Z,1765294100.369562,6.250000,44.300000,1.318,
2025-12-09T15:28:20.419Z,1765294100.419562,6.160000,44.300000,1.357,
2025-12-09T15:28:20.469Z,1765294100.469562,6.100000,44.300000,1.384,
2025-12-09T15:28:20.519Z,1765294100.519562,6.050000,44.200000,1.407,
2025-12-09T15:28:20.569Z,1765294100.569562,6.010000,44.200000,1.426,
2025-12-09T15:28:20.619Z,1765294100.619562,5.980000,44.200000,1.440,
2025-12-09T15:28:20.669Z,1765294100.669562,5.960000,44.200000,1.450,
2025-12-09T15:28:20.719Z,1765294100.719562,5.940000,44.100000,1.459,
2025-12-09T15:28:20.769Z,1765294100.769562,5.960000,44.100000,1.450,
2025-12-09T15:28:20.819Z,1765294100.819562,5.970000,44.200000,1.445,
2025-12-09T15:28:20.869Z,1765294100.869562,5.980000,44.100000,1.440,
2025-12-09T15:28:20.919Z,1765294100.919562,5.980000,44.100000,1.440,
2025-12-09T15:28:20.969Z,1765294100.969562,5.990000,44.100000,1.435,
2025-12-09T15:28:21.019Z,1765294101.019562,5.990000,44.100000,1.435,
2025-12-09T15:28:21.069Z,1765294101.069562,5.990000,44.000000,1.435,
2025-12-09T15:28:21.119Z,1765294101.119562,5.860000,43.900000,1.500,
2025-12-09T15:28:21.169Z,1765294101.169562,5.730000,43.800000,1.568,
2025-12-09T15:28:21.219Z,1765294101.219562,5.630000,43.800000,1.625,
2025-12-09T15:28:21.269Z,1765294101.269562,5.550000,43.800000,1.672,
2025-12-09T15:28:21.319Z,1765294101.319562,5.500000,43.700000,1.702,
2025-12-09T15:28:21.369Z,1765294101.369562,5.450000,43.500000,1.734,
2025-12-09T15:28:21.419Z,1765294101.419562,5.420000,43.300000,1.753,
2025-12-09T15:28:21.469Z,1765294101.469562,5.460000,43.100000,1.727,
2025-12-09T15:28:21.519Z,1765294101.519562,5.530000,42.900000,1.684,
2025-12-09T15:28:21.569Z,1765294101.569562,5.580000,42.700000,1.654,
2025-12-09T15:28:21.619Z,1765294101.619562,5.610000,42.500000,1.636,
2025-12-09T15:28:21.669Z,1765294101.669562,5.640000,42.600000,1.619,
2025-12-09T15:28:21.719Z,1765294101.719562,5.660000,42.800000,1.607,
2025-12-09T15:28:21.769Z,1765294101.769562,5.680000,43.000000,1.596,
2025-12-09T15:28:21.819Z,1765294101.819562,5.670000,43.100000,1.602,
2025-12-09T15:28:21.869Z,1765294101.869562,5.640000,43.300000,1.619,
2025-12-09T15:28:21.919Z,1765294101.919562,5.620000,43.400000,1.630,
2025-12-09T15:28:21.969Z,1765294101.969562,5.600000,43.500000,1.642,
2025-12-09T15:28:22.019Z,1765294102.019562,5.590000,43.600000,1.648,
2025-12-09T15:28:22.069Z,1765294102.069562,5.580000,43.600000,1.654,
2025-12-09T15:28:22.119Z,1765294102.119562,5.570000,43.700000,1.660,
2025-12-09T15:28:22.169Z,1765294102.169562,5.560000,43.700000,1.666,
2025-12-09T15:28:22.219Z,1765294102.219562,5.510000,43.700000,1.696,
2025-12-09T15:28:22.269Z,1765294102.269562,5.470000,43.500000,1.721,
2025-12-09T15:28:22.319Z,1765294102.319562,5.430000,43.500000,1.746,
2025-12-09T15:28:22.369Z,1765294102.369562,5.410000,43.400000,1.759,
2025-12-09T15:28:22.419Z,1765294102.419562,5.400000,43.300000,1.766,
2025-12-09T15:28:22.469Z,1765294102.469562,5.390000,43.300000,1.773,
2025-12-09T15:28:22.519Z,1765294102.519562,5.380000,43.400000,1.779,
2025-12-09T15:28:22.569Z,1765294102.569562,5.470000,43.500000,1.721,
2025-12-09T15:28:22.619Z,1765294102.619562,5.530000,43.500000,1.684,
2025-12-09T15:28:22.669Z,1765294102.669562,5.580000,43.600000,1.654,
2025-12-09T15:28:22.719Z,1765294102.719562,5.630000,43.700000,1.625,
2025-12-09T15:28:22.769Z,1765294102.769562,5.660000,43.800000,1.607,
2025-12-09T15:28:22.819Z,1765294102.819562,5.670000,44.000000,1.602,
2025-12-09T15:28:22.869Z,1765294102.869562,5.690000,44.000000,1.591,
2025-12-09T15:28:22.919Z,1765294102.919562,5.580000,43.900000,1.654,
2025-12-09T15:28:22.969Z,1765294102.969562,5.470000,43.900000,1.721,
2025-12-09T15:28:23.019Z,1765294103.019562,5.370000,43.900000,1.786,
2025-12-09T15:28:23.069Z,1765294103.069562,5.310000,43.800000,1.826,
2025-12-09T15:28:23.119Z,1765294103.119562,5.260000,43.800000,1.861,
2025-12-09T15:28:23.169Z,1765294103.169562,5.230000,43.800000,1.883,
